"jitter","jitter_abs","jitter_rap","jitter_ppq5","jitter_ddp"
0.00236,1e-05,0.00091,0.00103,0.00274
0.00178,7.17e-06,0.00069,0.00095,0.00206
0.00182,7.16e-06,6e-04,0.00081,0.0018
0.0025,9.85e-06,0.001,0.00099,0.003
0.00153,6.03e-06,0.00055,0.00069,0.00164
0.00121,5.78e-06,0.00043,0.00063,0.00128
0.00283,1.29e-05,0.00118,0.00094,0.00353
0.00231,1.12e-05,0.00102,0.00137,0.00307
0.00205,9.13e-06,0.00083,0.00088,0.00248
0.00176,7.56e-06,0.00079,0.00087,0.00236
0.00271,1.3e-05,0.00099,0.00136,0.00297
0.00223,1.09e-05,0.00104,0.0012,0.00311
0.00158,6.49e-06,6e-04,0.00064,0.0018
0.00274,1.14e-05,0.0011,0.00125,0.0033
0.00479,2.32e-05,0.00208,0.00235,0.00623
0.00144,6.18e-06,0.00066,0.00073,0.00199
0.00193,8.7e-06,9e-04,0.00111,0.00269
0.00555,2.02e-05,0.00297,0.00331,0.00892
0.0012,5.41e-06,0.00053,0.00063,0.00158
0.00508,3.58e-05,0.00259,0.00266,0.00778
0.00377,2.48e-05,0.00185,0.00197,0.00555
0.00412,3.11e-05,0.00218,0.00209,0.00654
0.00404,2.94e-05,0.00175,0.00169,0.00525
0.00487,3e-05,0.00282,0.00243,0.00845
0.00309,1.88e-05,0.00162,0.00156,0.00485
0.00355,2.07e-05,0.00153,0.00155,0.00458
0.00193,1.11e-05,0.00076,0.00102,0.00229
0.00211,1.4e-05,0.00087,0.00106,0.0026
0.00327,2.14e-05,0.00165,0.00156,0.00494
0.00318,2.42e-05,0.00109,0.00153,0.00328
0.00492,2.86e-05,0.0025,0.00311,0.00751
0.00444,2.88e-05,0.00215,0.00216,0.00646
0.00495,3.08e-05,0.00239,0.00251,0.00718
0.00419,2.78e-05,0.00219,0.0022,0.00658
0.00291,1.84e-05,0.00129,0.00148,0.00386
0.00416,2.64e-05,0.00202,0.00191,0.00606
0.0043,2.69e-05,0.00231,0.00224,0.00692
0.00488,3.19e-05,0.0025,0.0023,0.00749
0.00303,2.11e-05,0.00142,0.00163,0.00426
0.00386,2.45e-05,0.00219,0.00221,0.00656
0.003,1.93e-05,0.00151,0.00161,0.00452
0.00459,2.75e-05,0.00254,0.00218,0.00763
0.00384,2.55e-05,0.00188,0.00219,0.00565
0.00174,1.16e-05,0.00091,0.00097,0.00273
0.00219,1.47e-05,0.00122,0.00123,0.00365
0.00335,2.03e-05,0.00169,0.00159,0.00508
0.00438,2.96e-05,0.00209,0.00158,0.00628
0.00611,3.87e-05,0.00353,0.00283,0.01059
0.00432,2.59e-05,0.0026,0.00209,0.00781
0.00266,1.45e-05,0.00148,0.00132,0.00443
0.00169,9.63e-06,0.00064,8e-04,0.00193
0.00227,1.63e-05,0.00104,0.00113,0.00311
0.0026,1.76e-05,0.00126,0.00125,0.00377
0.00301,2.32e-05,0.00122,0.00149,0.00367
0.00148,9.05e-06,0.00072,0.00084,0.00217
0.00232,1.56e-05,0.00082,0.00105,0.00246
0.00386,2.65e-05,0.00161,0.0018,0.00483
0.00322,2.24e-05,0.00146,0.0017,0.00439
0.0017,1.17e-05,0.00068,0.00088,0.00203
0.00248,1.7e-05,0.00096,0.00116,0.00288
0.00316,2.18e-05,0.00151,0.00176,0.00453
0.00293,1.95e-05,0.00101,0.00133,0.00304
0.00273,1.93e-05,0.00117,0.00099,0.00352
0.00556,3.87e-05,0.00257,0.00248,0.00771
0.00333,2.07e-05,0.0012,0.00099,0.0036
0.00243,1.57e-05,0.00117,0.00138,0.00351
0.0097,6.23e-05,0.00571,0.00573,0.01712
0.00181,1.18e-05,0.00087,0.00105,0.00262
0.00212,1.26e-05,0.00114,0.00119,0.00342
0.00363,2.24e-05,0.00198,0.00182,0.00593
0.00457,2.73e-05,0.00269,0.00209,0.00806
0.00363,2.38e-05,0.00129,0.0014,0.00387
0.00318,1.84e-05,0.00181,0.00176,0.00543
0.00348,1.92e-05,0.00174,0.00187,0.00523
0.00273,1.47e-05,0.00122,0.00063,0.00365
0.00901,6.98e-05,0.00577,0.00389,0.01731
0.00332,2.38e-05,0.0014,0.00165,0.0042
0.00381,2.98e-05,0.00146,0.00185,0.00438
0.00149,9.11e-06,0.00069,0.00072,0.00206
0.00449,2.84e-05,0.00257,0.00176,0.0077
0.0037,2.67e-05,0.00176,0.00215,0.00528
0.00275,2.01e-05,0.00144,0.00145,0.00432
0.00561,3.91e-05,0.00135,0.00204,0.00406
0.00222,1.55e-05,0.0011,0.00114,0.00329
0.00359,2.51e-05,0.00193,0.00185,0.00578
0.00237,1.64e-05,0.00115,0.00121,0.00346
0.0034,2.2e-05,0.0012,0.00154,0.00361
0.00214,1.22e-05,0.00114,0.00136,0.00343
0.00209,1.35e-05,0.00098,0.00117,0.00295
0.00216,1.41e-05,0.00086,0.00106,0.00257
0.00538,3.01e-05,0.00318,0.00306,0.00953
0.00419,2.82e-05,0.00216,0.00216,0.00648
0.00352,2.18e-05,0.00195,0.00192,0.00585
0.00384,2.78e-05,0.00228,0.00193,0.00683
0.00417,2.46e-05,0.00245,0.00236,0.00735
0.00439,2.68e-05,0.00218,0.00225,0.00654
0.00216,1.29e-05,0.00113,0.00105,0.00338
0.0022,1.25e-05,0.00091,0.00106,0.00273
0.00202,1.14e-05,0.00048,0.00072,0.00143
0.00542,3.8e-05,0.00299,0.00244,0.00898
0.00204,1.34e-05,0.00098,0.00106,0.00293
0.00247,1.35e-05,0.00123,0.00108,0.00368
0.00208,1.28e-05,0.00092,0.00111,0.00277
0.0018,1.18e-05,0.00078,0.00091,0.00233
0.0028,1.8e-05,0.0012,0.00131,0.00361
0.0025,1.54e-05,0.00137,0.00137,0.00412
0.00256,1.61e-05,0.00126,0.00124,0.00378
0.00407,2.45e-05,0.00132,0.00107,0.00396
0.00277,1.79e-05,0.00128,0.0015,0.00384
0.00419,2.85e-05,0.00187,0.00196,0.00561
0.0027,1.65e-05,0.00132,0.00139,0.00397
0.00559,2.93e-05,0.00346,0.00295,0.01038
0.00167,1.02e-05,0.00078,0.00096,0.00233
0.00178,1.07e-05,0.00058,0.00075,0.00173
0.00601,3.18e-05,0.00358,0.00346,0.01073
0.00216,9.92e-06,0.00092,8e-04,0.00275
0.0023,1.09e-05,0.00112,0.00131,0.00336
0.00524,2.75e-05,0.00274,0.00294,0.00823
0.00133,5.84e-06,6e-04,0.00072,0.00181
0.00203,1.12e-05,0.00107,0.00115,0.00322
0.00163,8.64e-06,0.00071,0.00064,0.00213
0.00188,1.06e-05,0.00065,9e-04,0.00196
0.00149,7.66e-06,0.00064,0.00068,0.00191
0.00261,1.49e-05,0.00107,0.00098,0.00322
0.00263,1.53e-05,0.00123,0.00125,0.00368
0.00209,1.21e-05,0.00066,0.00088,0.00199
0.00208,1.05e-05,0.00085,0.00055,0.00254
0.00208,1.11e-05,0.00083,0.00076,0.00248
0.00171,9.79e-06,0.00061,0.00075,0.00182
0.00222,1.2e-05,0.00085,0.00075,0.00256
0.00277,1.36e-05,0.00097,0.00068,0.00291
0.00249,1.3e-05,0.00104,0.00072,0.00311
0.00169,9.34e-06,0.00068,0.00074,0.00204
0.00151,7.96e-06,0.00079,0.00078,0.00238
0.0028,1.67e-05,0.00119,0.00127,0.00357
0.00271,1.61e-05,0.00094,0.00118,0.00283
0.00306,1.65e-05,0.00104,0.00065,0.00313
0.00109,5.66e-06,0.00046,0.00056,0.00138
0.00508,2.81e-05,0.00263,0.00275,0.00788
0.00317,1.73e-05,0.00196,0.00158,0.00588
0.00229,1.08e-05,0.00133,0.00118,0.00398
0.00173,8.41e-06,0.00086,0.00084,0.00257
0.00113,5.01e-06,0.00054,0.00066,0.00163
0.00254,1.38e-05,0.00103,9e-04,0.00308
0.00157,7.98e-06,0.00079,0.00069,0.00238
0.00172,9.39e-06,0.00056,7e-04,0.00169
0.00223,1.17e-05,0.00076,0.00085,0.00228
0.00217,1.23e-05,0.00103,0.00115,0.0031
0.00259,1.35e-05,0.00124,0.00093,0.00373
0.00123,6.62e-06,0.00045,0.00062,0.00136
0.00287,1.65e-05,0.00077,0.00123,0.00231
0.00303,1.69e-05,0.00147,0.00158,0.00441
0.00182,9.54e-06,0.00072,0.00074,0.00216
0.00229,1.26e-05,0.00096,0.00087,0.00289
9e-04,4.54e-06,4e-04,0.00045,0.00121
0.00276,1.5e-05,0.00102,0.00111,0.00305
0.00247,1.45e-05,0.00125,0.00125,0.00376
0.00131,7.34e-06,0.00052,0.00064,0.00156
0.00315,1.92e-05,0.00139,0.00099,0.00416
0.00227,1.24e-05,0.00111,0.00122,0.00332
0.002,1.23e-05,0.00068,9e-04,0.00205
0.00126,6.72e-06,0.00065,0.00069,0.00196
0.00386,3.76e-05,0.00169,0.00215,0.00508
0.00583,5.75e-05,0.00281,0.00324,0.00842
0.00586,6.29e-05,0.00244,0.00291,0.00731
0.00824,8.08e-05,0.00282,0.00366,0.00845
0.00589,5.98e-05,0.00284,0.00359,0.00853
0.00645,6.51e-05,0.00253,0.00323,0.00759
0.00547,5.12e-05,0.00237,0.00278,0.0071
0.00651,6.28e-05,0.00241,0.00333,0.00722
0.0068,6.8e-05,0.00344,0.00415,0.01032
0.01007,9.67e-05,0.00492,0.00543,0.01476
0.00854,7.94e-05,0.00376,0.00343,0.01129
0.00607,5.77e-05,0.00238,0.00296,0.00713
0.00811,8.28e-05,0.00284,0.00376,0.00853
0.00803,7.79e-05,0.00398,0.00369,0.01193
0.00587,6.02e-05,0.00241,0.00255,0.00724
0.00741,7.38e-05,0.00385,0.00427,0.01154
0.00581,5.42e-05,0.00319,0.0034,0.00957
0.00651,6.38e-05,0.0033,0.00381,0.00991
0.0051,5.33e-05,0.00202,0.00272,0.00605
0.00805,7.34e-05,0.0044,0.00395,0.0132
0.00564,5.67e-05,0.00205,0.00323,0.00614
0.00771,7.54e-05,0.00376,0.00387,0.01127
0.00793,7.77e-05,0.00402,0.0033,0.01205
0.00786,7.44e-05,0.00421,0.00455,0.01264
0.00707,7.76e-05,0.00371,0.00378,0.01114
0.00531,5.18e-05,0.00266,0.00285,0.00799
0.0055,5.33e-05,0.00294,0.00321,0.00881
0.00841,8.43e-05,0.00435,0.0052,0.01305
0.00417,3.79e-05,0.00179,0.00218,0.00537
0.00572,5.54e-05,0.00255,0.00343,0.00764
0.00487,4.75e-05,0.00253,0.003,0.00759
0.00658,6.32e-05,0.0033,0.0033,0.0099
0.00861,8.84e-05,0.00472,0.00445,0.01416
0.00919,9.06e-05,0.00436,0.00444,0.01308
0.00329,3.17e-05,0.00159,0.00185,0.00476
0.00529,5.24e-05,0.00267,0.00308,0.00801
0.0057,5.52e-05,0.00284,0.00272,0.00851
0.00452,4.48e-05,0.00235,0.00246,0.00704
0.00446,4.37e-05,0.00191,0.002,0.00573
0.00612,5.68e-05,0.00361,0.00355,0.01084
0.00585,5.66e-05,0.00331,0.0032,0.00992
0.00789,8.47e-05,0.00292,0.0039,0.00876
0.00659,6.96e-05,0.00347,0.00406,0.0104
0.00504,5.15e-05,0.00191,0.002,0.00574
0.00643,6.21e-05,0.00321,0.00338,0.00962
0.00887,8.68e-05,0.00473,0.00428,0.01418
0.00944,9.1e-05,0.00518,0.00432,0.01554
0.00621,6.78e-05,0.00325,0.00369,0.00975
0.00522,5.14e-05,0.00229,0.00191,0.00686
0.00693,6.75e-05,0.00345,0.00321,0.01035
0.00819,8.06e-05,0.00422,0.00411,0.01266
0.00677,6.2e-05,0.00388,0.00376,0.01165
0.00766,7.43e-05,0.00331,0.00378,0.00992
0.00581,5.63e-05,0.00275,0.00263,0.00826
0.00737,6.99e-05,0.0037,0.00339,0.01111
0.00727,7.19e-05,0.0037,0.00323,0.01109
0.00531,5.11e-05,0.00273,0.00301,0.00818
0.00658,6.37e-05,0.00312,0.00335,0.00936
0.00505,5.07e-05,0.00193,0.00244,0.00578
0.00757,7.31e-05,0.0039,0.0041,0.01169
0.00619,6.11e-05,0.00267,0.0029,0.008
0.00523,5.19e-05,0.00238,0.00271,0.00713
0.00653,6.11e-05,0.0033,0.00353,0.0099
0.00788,7.76e-05,0.00419,0.0045,0.01256
0.00577,6.09e-05,0.00293,0.0033,0.00878
0.0079,7.87e-05,0.00377,0.0037,0.01132
0.00717,7.35e-05,0.00333,0.00333,0.01
0.00822,7.83e-05,0.00435,0.00396,0.01305
0.0053,5.25e-05,0.00287,0.00316,0.0086
0.00674,6.49e-05,0.00354,0.00433,0.01062
0.00793,7.92e-05,0.00396,0.00334,0.01187
0.00618,5.97e-05,0.00293,0.00305,0.00878
0.01,9.77e-05,0.00534,0.00518,0.01602
0.01014,9.26e-05,0.00558,0.00524,0.01673
0.00709,6.88e-05,0.00359,0.00339,0.01076
0.00766,7.41e-05,0.00368,0.00372,0.01103
0.00868,8.57e-05,0.00463,0.00512,0.0139
0.00704,7.14e-05,0.00357,0.00354,0.01072
0.00573,5.53e-05,0.00296,0.00263,0.00887
0.00613,6e-05,0.00268,0.00296,0.00804
0.00775,7.67e-05,0.00328,0.00315,0.00983
0.00542,5.23e-05,0.00289,0.00318,0.00868
0.00845,8.5e-05,0.00431,0.00478,0.01292
0.00698,6.6e-05,0.00353,0.00402,0.01058
0.00723,6.92e-05,0.00314,0.00326,0.00943
0.00975,9.38e-05,0.00532,0.0058,0.01597
0.00818,8.56e-05,0.00412,0.00422,0.01236
0.00346,3.35e-05,0.00168,0.00208,0.00505
0.00591,5.77e-05,0.00271,0.00286,0.00813
0.00578,5.06e-05,0.00302,0.003,0.00906
0.00452,3.95e-05,0.00218,0.00225,0.00655
0.0045,3.82e-05,0.00195,0.00234,0.00586
0.00534,4.9e-05,0.00259,0.00238,0.00776
0.00763,6.59e-05,0.00445,0.00412,0.01336
0.00415,3.54e-05,0.00186,0.00244,0.00558
0.00862,7.17e-05,0.00462,0.00308,0.01386
0.00544,4.52e-05,0.00248,0.00272,0.00743
0.00627,5.43e-05,0.00313,0.00354,0.0094
0.00535,4.63e-05,0.00197,0.00262,0.0059
0.0038,3.2e-05,0.0017,0.00206,0.0051
0.00655,5.64e-05,0.00328,0.00322,0.00984
0.00388,3.19e-05,0.00155,0.00185,0.00465
0.00517,4.38e-05,0.00219,0.00197,0.00657
0.00409,3.49e-05,0.00178,0.00215,0.00534
0.0079,6.74e-05,0.0042,0.0052,0.01259
0.00716,5.77e-05,0.00375,0.00314,0.01125
0.00775,6.43e-05,0.00415,0.00347,0.01245
0.00437,3.55e-05,0.00191,0.00172,0.00572
0.00546,4.65e-05,0.00237,0.00223,0.00712
0.00674,6.2e-05,0.00367,0.00411,0.01102
0.00594,5.25e-05,0.00334,0.00319,0.01001
0.00444,3.79e-05,0.00179,0.0022,0.00538
0.00545,4.78e-05,0.00284,0.00299,0.00853
0.00395,3.5e-05,0.00157,0.00231,0.00472
0.00758,6.58e-05,0.00397,0.00353,0.0119
0.00644,6.02e-05,0.00325,0.0028,0.00975
0.00566,4.97e-05,0.00249,0.00273,0.00748
0.00602,5.26e-05,0.0026,0.00254,0.00781
0.00535,4.47e-05,0.00235,0.00288,0.00706
0.00541,4.46e-05,0.00267,0.00225,0.00802
0.00587,5.09e-05,0.00298,0.00275,0.00895
0.00634,5.56e-05,0.00299,0.00334,0.00897
0.00397,3.4e-05,0.00197,0.00225,0.0059
0.00943,8.28e-05,0.00528,0.00462,0.01585
0.00457,3.83e-05,0.00209,0.00195,0.00626
0.00531,4.68e-05,0.00187,0.00215,0.00562
0.00723,6.28e-05,0.00294,0.00348,0.00883
0.00412,3.54e-05,0.00208,0.00234,0.00624
0.00441,3.65e-05,0.00183,0.00185,0.00548
0.00429,3.61e-05,0.002,0.00231,0.00599
0.00442,3.61e-05,0.00202,0.0024,0.00606
0.00746,6.52e-05,0.00416,0.00384,0.01247
0.00732,6.86e-05,0.00407,0.0037,0.0122
0.00461,4.04e-05,0.00237,0.00288,0.00712
0.00948,8.22e-05,0.00452,0.00435,0.01356
0.00388,1.7e-05,0.00181,0.00173,0.00544
0.00279,1.23e-05,0.0015,0.00147,0.00449
0.0027,1.13e-05,0.00156,0.00168,0.00469
0.00384,1.85e-05,0.00203,0.00205,0.00608
0.00411,1.98e-05,0.00196,0.00146,0.00589
0.0043,2.06e-05,0.00244,0.00209,0.00732
0.00304,1.42e-05,0.00165,0.00167,0.00494
0.00201,8.61e-06,0.00091,0.00104,0.00272
0.00357,1.8e-05,0.00203,0.00218,0.0061
0.0047,2.48e-05,0.00257,0.0025,0.0077
0.0021,9.27e-06,0.0011,0.00126,0.0033
0.00456,2.03e-05,0.00221,0.00256,0.00664
0.00308,1.55e-05,0.00152,0.00138,0.00455
0.00427,1.96e-05,0.00107,0.00104,0.00322
0.00292,1.36e-05,0.00156,0.00157,0.00469
0.00167,7.68e-06,0.00094,0.001,0.00281
0.00269,1.18e-05,0.0014,0.00131,0.00419
0.00327,1.44e-05,0.00181,0.00175,0.00542
0.00222,1.03e-05,0.00124,0.00131,0.00372
0.00282,1.22e-05,0.00141,0.00135,0.00423
0.00324,1.41e-05,0.00174,0.00154,0.00521
0.0029,1.33e-05,0.0016,0.00161,0.00479
0.00416,1.87e-05,0.00235,0.00241,0.00706
0.00304,1.33e-05,0.00174,0.00167,0.00522
0.00272,1.21e-05,0.00157,0.00162,0.00472
0.00317,1.38e-05,0.00169,0.00177,0.00508
0.00407,1.96e-05,0.00228,0.00216,0.00683
0.00523,2.43e-05,0.00284,0.00268,0.00851
0.00476,2.32e-05,0.00233,0.00146,0.00698
0.0044,2.15e-05,0.0023,0.00191,0.0069
0.00207,9.09e-06,0.00118,0.00122,0.00354
0.0026,1.3e-05,0.00134,0.00148,0.00402
0.00502,2.45e-05,0.00303,0.00282,0.0091
0.00319,1.43e-05,0.00177,0.00152,0.00531
0.00502,2.31e-05,0.00244,0.00248,0.00731
0.00421,2.02e-05,0.00218,0.00191,0.00654
0.00193,9.27e-06,0.00103,0.00105,0.00308
0.0026,1.25e-05,0.00145,0.0015,0.00436
0.00547,2.62e-05,0.00311,0.00239,0.00932
0.0049,2.2e-05,0.00215,0.00147,0.00646
0.00569,2.59e-05,0.00331,0.00297,0.00993
0.00583,2.81e-05,0.00352,0.00305,0.01055
0.00217,9.68e-06,0.0012,0.00115,0.00361
0.00265,1.18e-05,0.00114,0.00098,0.00342
0.00284,1.21e-05,0.00161,0.00152,0.00484
0.00393,1.89e-05,0.00222,0.00205,0.00667
0.00357,1.65e-05,0.00166,0.00164,0.00498
0.00505,2.17e-05,0.003,0.00237,0.00899
0.00291,1.28e-05,0.00153,0.00159,0.00459
0.00276,1.16e-05,0.00153,0.00152,0.0046
0.00395,2.28e-05,0.00204,0.00177,0.00612
0.00478,2.43e-05,0.00293,0.00248,0.00878
0.0025,1.26e-05,0.00132,0.0013,0.00397
0.00253,1.23e-05,0.00141,0.0015,0.00423
0.00548,2.37e-05,0.00303,0.00242,0.0091
0.00638,3.17e-05,0.00388,0.00312,0.01165
0.006,2.91e-05,0.00339,0.0034,0.01018
0.00152,6.85e-06,0.00081,0.00088,0.00243
0.00486,2.22e-05,0.00245,0.00178,0.00735
0.00316,1.49e-05,0.00143,0.00158,0.00429
0.00633,3.28e-05,0.00389,0.00336,0.01166
0.00251,1.22e-05,0.00141,0.00156,0.00423
0.00488,2.35e-05,0.00279,0.00261,0.00836
0.00412,1.87e-05,0.00241,0.0021,0.00723
0.00411,2e-05,0.00212,0.00215,0.00637
0.00252,1.18e-05,0.00151,0.00145,0.00453
0.00191,8.66e-06,0.00102,0.0011,0.00306
0.00165,7.35e-06,0.00089,0.00095,0.00266
0.00231,1.01e-05,0.00125,0.00131,0.00376
0.00398,1.92e-05,0.00208,0.002,0.00623
0.00412,1.89e-05,0.00236,0.00202,0.00707
0.00737,3.17e-05,0.00459,0.00344,0.01377
0.00237,1.02e-05,0.00124,0.00135,0.00373
0.00311,1.36e-05,0.00147,0.00132,0.00442
0.00409,1.8e-05,0.00229,0.0026,0.00686
0.00421,1.95e-05,0.00199,0.00161,0.00598
0.005,2.65e-05,0.0027,0.00253,0.00809
0.00217,1.07e-05,0.00116,0.00113,0.00348
0.0039,1.73e-05,0.00219,0.00199,0.00657
0.00245,1.23e-05,0.00137,0.00135,0.00412
0.00454,2.09e-05,0.00195,0.00145,0.00585
0.0018,8.51e-06,0.00098,0.001,0.00295
0.00298,1.46e-05,0.00171,0.00167,0.00514
0.00278,1.26e-05,0.00154,0.00172,0.00461
0.00395,1.84e-05,0.00217,0.00175,0.0065
0.00514,2.3e-05,0.00276,0.00206,0.00828
0.0048,2.36e-05,0.00276,0.00271,0.00829
0.00543,2.48e-05,0.00321,0.00284,0.00964
0.00274,1.2e-05,0.0015,0.00152,0.0045
0.00394,1.88e-05,0.00202,0.00189,0.00606
0.00189,8.23e-06,0.00098,0.00095,0.00293
0.00239,1.06e-05,0.00131,0.00125,0.00393
0.00231,9.9e-06,0.00128,0.00126,0.00385
0.00215,9.76e-06,0.00114,0.00122,0.00342
0.00377,1.71e-05,0.00192,0.00137,0.00576
0.00362,1.37e-05,0.00223,0.00168,0.00668
0.00263,1.08e-05,0.00134,0.00137,0.00402
0.00304,1.21e-05,0.00159,0.00175,0.00478
0.00291,1.23e-05,0.0015,0.0012,0.00449
0.00576,2.64e-05,0.00319,0.00213,0.00956
0.00265,2.52e-05,0.00121,0.00136,0.00364
0.00484,2.25e-05,0.00262,0.00257,0.00786
0.00473,2.03e-05,0.00266,0.00249,0.00798
0.0038,1.78e-05,0.00209,0.0016,0.00627
0.00223,9.62e-06,0.0012,0.00129,0.0036
0.00349,1.56e-05,0.0021,0.00175,0.0063
0.0047,3.19e-05,0.00199,0.00195,0.00598
0.00403,1.79e-05,0.00209,0.00225,0.00627
0.00192,8.24e-06,0.0011,0.00107,0.0033
0.00609,2.61e-05,0.00365,0.0031,0.01094
0.00376,1.73e-05,0.00212,0.00183,0.00636
0.00296,1.26e-05,0.00152,0.00148,0.00457
0.00522,2.22e-05,0.00308,0.00294,0.00925
0.00234,1.04e-05,0.00119,0.00111,0.00358
0.00195,8.37e-06,0.00106,0.00114,0.00319
0.00258,1.12e-05,0.00138,0.00138,0.00414
0.00217,9.01e-06,0.0012,0.00122,0.00359
0.00301,1.32e-05,0.00179,0.00163,0.00536
0.00142,6.23e-06,0.00074,0.00082,0.00223
0.00311,1.29e-05,0.00177,0.00181,0.0053
0.00562,2.31e-05,0.00313,0.00235,0.00939
0.00205,7.95e-06,0.00117,0.00111,0.00352
0.00259,1.07e-05,0.00141,0.00135,0.00422
0.00403,1.74e-05,0.00247,0.00228,0.0074
0.00467,2.15e-05,0.00278,0.00228,0.00835
0.00289,1.35e-05,0.00154,0.00167,0.00461
0.00306,1.32e-05,0.00182,0.00183,0.00546
0.00317,1.44e-05,0.00179,0.00157,0.00537
0.00446,1.93e-05,0.00259,0.00259,0.00777
0.0023,1e-05,0.0011,0.00084,0.00329
0.00184,8.25e-06,0.00097,0.00106,0.00292
0.00545,2.4e-05,0.00318,0.00254,0.00953
0.00577,2.48e-05,0.00323,0.00293,0.0097
0.00445,1.86e-05,0.00226,0.00225,0.00678
0.00475,2.23e-05,0.00191,0.0014,0.00573
0.00245,1.06e-05,0.00129,0.00142,0.00388
0.00703,3.02e-05,0.00356,0.00283,0.01068
0.00289,1.28e-05,0.00093,9e-04,0.00278
0.00235,1.02e-05,0.00121,0.00125,0.00363
0.00291,1.27e-05,0.00155,0.00148,0.00464
0.00196,8.37e-06,0.00108,0.00111,0.00324
0.00247,1.08e-05,0.00135,0.00131,0.00406
0.00411,1.72e-05,0.00233,0.00214,0.00699
0.0051,3.64e-05,0.00194,0.00256,0.00581
0.00418,3.19e-05,0.00193,0.00205,0.00578
0.00653,5.06e-05,0.00342,0.00348,0.01027
0.00515,3.73e-05,0.00242,0.00256,0.00725
0.00389,2.48e-05,0.00135,0.00179,0.00404
0.00584,4.23e-05,0.00304,0.00301,0.00911
0.00355,2.38e-05,0.00174,0.00193,0.00522
0.00548,3.79e-05,0.00226,0.00238,0.00678
0.00601,4.42e-05,0.0029,0.00353,0.00871
0.00308,2.51e-05,0.00129,0.00185,0.00386
0.0047,3.27e-05,0.00222,0.00253,0.00667
0.00306,2.56e-05,0.00124,0.00184,0.00372
0.00415,3.28e-05,0.0017,0.00216,0.0051
0.00509,4.07e-05,0.0026,0.00276,0.0078
0.00513,4.32e-05,0.00207,0.00255,0.00622
0.00479,3.89e-05,0.00195,0.00252,0.00584
0.00305,2.44e-05,0.0011,0.00168,0.00331
0.00796,6.14e-05,0.00443,0.00347,0.01328
0.00507,3.41e-05,0.002,0.00238,0.00601
0.0052,4.04e-05,0.00219,0.00276,0.00658
0.00339,2.48e-05,0.00108,0.00149,0.00324
0.00345,2.44e-05,0.00164,0.0019,0.00492
0.0023,1.76e-05,0.00094,0.00141,0.00281
0.00267,2e-05,0.0013,0.00144,0.00389
0.00246,1.5e-05,0.00117,0.00135,0.00352
0.00368,2.81e-05,0.00118,0.00166,0.00354
0.00699,4.97e-05,0.0041,0.00345,0.01229
0.0044,2.9e-05,0.00224,0.00227,0.00672
0.00409,2.99e-05,0.00182,0.00184,0.00546
0.00233,1.73e-05,0.00094,0.00129,0.00281
0.00413,3.23e-05,0.00183,0.00216,0.00548
0.00428,3.59e-05,0.00186,0.00238,0.00558
0.00454,3.66e-05,0.00198,0.0024,0.00595
0.00528,3.84e-05,0.00281,0.00275,0.00843
0.00508,4.3e-05,0.00266,0.00276,0.00799
0.00363,2.85e-05,0.00159,0.00164,0.00478
0.00384,3.08e-05,0.00161,0.00179,0.00482
0.0058,4.09e-05,0.00276,0.00312,0.00827
0.00336,2.43e-05,0.00144,0.00192,0.00432
0.00251,1.87e-05,0.00101,0.00129,0.00304
0.00294,1.97e-05,0.00137,0.00157,0.00412
0.00351,2.64e-05,0.00162,0.00159,0.00486
0.00752,5.08e-05,0.00386,0.00461,0.01157
0.00325,2.01e-05,0.00159,0.00187,0.00477
0.00248,1.79e-05,9e-04,0.00118,0.0027
0.00951,6.87e-05,0.00579,0.00519,0.01738
0.00349,2.29e-05,0.00154,0.00158,0.00462
0.00263,1.92e-05,0.00119,0.0014,0.00356
0.00207,1.55e-05,0.00087,0.00109,0.0026
0.00565,4.31e-05,0.00294,0.0025,0.00882
0.00539,4.63e-05,0.00257,0.00319,0.00772
0.00324,2.41e-05,0.00169,0.00199,0.00508
0.00291,2.1e-05,0.00134,0.00139,0.00401
0.00527,4.32e-05,0.003,0.00262,0.00899
0.00337,2.69e-05,0.00121,0.00172,0.00363
0.00255,1.87e-05,0.00083,0.00134,0.00248
0.0044,3.42e-05,0.00198,0.00218,0.00593
0.00435,2.92e-05,0.00219,0.00237,0.00657
0.00413,2.83e-05,0.00205,0.00214,0.00616
0.00218,1.61e-05,0.00091,0.00112,0.00274
0.00434,2.7e-05,0.00218,0.0022,0.00653
0.00284,2.37e-05,0.0012,0.00167,0.00359
0.00329,2.31e-05,0.00165,0.00202,0.00496
0.00405,2.81e-05,0.00202,0.00241,0.00606
0.00381,2.76e-05,0.00179,0.00269,0.00536
0.00882,6.32e-05,0.00541,0.00427,0.01623
0.0063,4.62e-05,0.0039,0.00335,0.01169
0.00251,1.62e-05,0.00116,0.00133,0.00349
0.00435,3.19e-05,0.0023,0.00244,0.00689
0.00298,2.49e-05,0.00143,0.00163,0.00429
0.00276,1.93e-05,0.00138,0.00143,0.00414
0.00533,4.63e-05,0.00267,0.0031,0.008
0.00378,2.93e-05,0.00187,0.00224,0.00562
0.00433,3.26e-05,0.00223,0.0025,0.00669
0.01011,9.43e-05,0.00574,0.00511,0.01721
0.00391,3.12e-05,0.00194,0.00206,0.00581
0.00504,4.1e-05,0.00272,0.00267,0.00816
0.00351,2.8e-05,0.00148,0.00176,0.00443
